user_id,signup_date,platform_type,geo,subscription_type,language_L1,language_L2,motivation_type,daily_active_date,session_duration,engagement_type
user_50,2025-02-23,Android,Brazil,6M,Portuguese,French,Travel,2025-04-22,45,Retained
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-02-08,26,Retained
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-03-05,31,Retained
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-02-25,49,New
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-03-01,36,New
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-02-24,23,Retained
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-02-23,47,Retained
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-03-17,30,Retained
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-02-09,57,Retained
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-03-29,53,Retained
user_51,2025-02-03,iOS,US,3M,Spanish,Spanish,Career,2025-02-13,40,Retained
user_52,2025-05-20,Android,Brazil,6M,Spanish,Japanese,Career,2025-06-18,21,Retained
user_52,2025-05-20,Android,Brazil,6M,Spanish,Japanese,Career,2025-05-25,25,Retained
user_52,2025-05-20,Android,Brazil,6M,Spanish,Japanese,Career,2025-06-09,12,Retained
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-05-10,8,Retained
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-04-17,17,Retained
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-05-07,38,Retained
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-03-16,28,New
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-04-27,44,New
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-05-10,53,Retained
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-04-19,36,Retained
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-04-14,45,Retained
user_53,2025-03-16,iOS,UK,3M,German,French,Career,2025-04-11,33,Retained
user_54,2025-05-31,Android,UK,3M,English,German,Travel,2025-06-13,13,New
user_54,2025-05-31,Android,UK,3M,English,German,Travel,2025-06-17,23,Retained
user_54,2025-05-31,Android,UK,3M,English,German,Travel,2025-07-05,33,Retained
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-02-06,5,Retained
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-01-31,40,Retained
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-03-11,31,Retained
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-03-09,10,New
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-03-22,19,Retained
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-02-14,58,Retained
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-03-16,12,Retained
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-02-09,34,Retained
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-02-18,12,New
user_55,2025-01-30,iOS,UK,3M,German,Italian,Education,2025-03-06,46,New
user_56,2025-04-06,Android,Brazil,6M,Hindi,Spanish,Education,2025-05-07,50,Retained
user_56,2025-04-06,Android,Brazil,6M,Hindi,Spanish,Education,2025-06-04,22,Retained
user_56,2025-04-06,Android,Brazil,6M,Hindi,Spanish,Education,2025-05-21,31,New
user_56,2025-04-06,Android,Brazil,6M,Hindi,Spanish,Education,2025-04-24,58,New
user_56,2025-04-06,Android,Brazil,6M,Hindi,Spanish,Education,2025-05-08,35,Retained
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-01-26,13,New
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-02-09,60,Retained
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-02-15,9,Retained
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-01-20,22,Retained
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-02-04,54,New
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-01-23,55,New
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-03-10,59,Retained
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-02-18,31,Retained
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-02-12,26,Retained
user_57,2025-01-11,Android,UK,3M,Hindi,French,Education,2025-02-27,55,New
user_58,2025-01-13,iOS,Brazil,3M,Portuguese,Japanese,Hobby,2025-03-06,42,Retained
user_58,2025-01-13,iOS,Brazil,3M,Portuguese,Japanese,Hobby,2025-01-13,47,Retained
user_58,2025-01-13,iOS,Brazil,3M,Portuguese,Japanese,Hobby,2025-01-31,36,Retained
user_58,2025-01-13,iOS,Brazil,3M,Portuguese,Japanese,Hobby,2025-02-28,60,Retained
user_58,2025-01-13,iOS,Brazil,3M,Portuguese,Japanese,Hobby,2025-02-01,14,Retained
user_58,2025-01-13,iOS,Brazil,3M,Portuguese,Japanese,Hobby,2025-03-07,33,Retained
user_58,2025-01-13,iOS,Brazil,3M,Portuguese,Japanese,Hobby,2025-02-19,39,New
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-04-11,17,Retained
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-04-10,49,New
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-04-24,20,Retained
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-05-07,41,Retained
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-04-23,29,New
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-04-13,19,Retained
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-04-18,59,New
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-05-18,54,Retained
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-04-09,31,Retained
user_59,2025-03-20,iOS,UK,6M,Portuguese,French,Hobby,2025-05-14,7,New
user_60,2025-01-24,iOS,India,3M,Hindi,Japanese,Hobby,2025-03-12,55,Retained
user_60,2025-01-24,iOS,India,3M,Hindi,Japanese,Hobby,2025-02-23,57,Retained
user_60,2025-01-24,iOS,India,3M,Hindi,Japanese,Hobby,2025-03-10,46,New
user_60,2025-01-24,iOS,India,3M,Hindi,Japanese,Hobby,2025-03-23,14,New
user_60,2025-01-24,iOS,India,3M,Hindi,Japanese,Hobby,2025-03-16,36,Retained
user_60,2025-01-24,iOS,India,3M,Hindi,Japanese,Hobby,2025-02-17,7,Retained
user_60,2025-01-24,iOS,India,3M,Hindi,Japanese,Hobby,2025-02-17,13,Retained
user_60,2025-01-24,iOS,India,3M,Hindi,Japanese,Hobby,2025-03-07,37,New
user_61,2025-05-02,iOS,UK,6M,Hindi,German,Travel,2025-06-26,34,New
user_61,2025-05-02,iOS,UK,6M,Hindi,German,Travel,2025-05-08,5,Retained
user_61,2025-05-02,iOS,UK,6M,Hindi,German,Travel,2025-06-26,51,New
user_61,2025-05-02,iOS,UK,6M,Hindi,German,Travel,2025-06-25,14,New
user_61,2025-05-02,iOS,UK,6M,Hindi,German,Travel,2025-05-30,31,New
user_61,2025-05-02,iOS,UK,6M,Hindi,German,Travel,2025-05-08,60,Retained
user_61,2025-05-02,iOS,UK,6M,Hindi,German,Travel,2025-06-04,46,Retained
user_61,2025-05-02,iOS,UK,6M,Hindi,German,Travel,2025-06-29,14,Retained
user_62,2024-12-22,iOS,Brazil,3M,Hindi,Italian,Hobby,2025-01-21,44,Retained
user_62,2024-12-22,iOS,Brazil,3M,Hindi,Italian,Hobby,2025-02-10,49,Retained
user_62,2024-12-22,iOS,Brazil,3M,Hindi,Italian,Hobby,2025-01-07,30,Retained
user_62,2024-12-22,iOS,Brazil,3M,Hindi,Italian,Hobby,2025-01-12,46,New
user_63,2025-06-03,iOS,Germany,3M,German,German,Travel,2025-07-27,59,Retained
user_63,2025-06-03,iOS,Germany,3M,German,German,Travel,2025-06-24,39,Retained
user_63,2025-06-03,iOS,Germany,3M,German,German,Travel,2025-07-27,29,Retained
user_63,2025-06-03,iOS,Germany,3M,German,German,Travel,2025-07-16,25,Retained
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-08-03,19,Retained
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-07-13,52,New
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-06-11,10,Retained
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-07-18,32,Retained
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-06-13,11,Retained
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-06-24,53,Retained
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-07-19,45,Retained
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-07-22,50,New
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-08-06,60,Retained
user_64,2025-06-09,iOS,UK,6M,Hindi,Spanish,Education,2025-06-27,11,New
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-01-12,27,Retained
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-02-15,28,Retained
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-01-21,32,Retained
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-02-28,14,Retained
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-01-03,20,Retained
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-01-04,38,New
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-01-22,31,Retained
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-02-21,41,New
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-01-05,48,Retained
user_65,2025-01-02,iOS,Germany,Free Trial,Spanish,French,Hobby,2025-01-20,55,New
user_66,2025-04-23,Android,India,3M,English,Japanese,Hobby,2025-05-03,29,New
user_66,2025-04-23,Android,India,3M,English,Japanese,Hobby,2025-05-04,44,Retained
user_66,2025-04-23,Android,India,3M,English,Japanese,Hobby,2025-04-28,48,New
user_66,2025-04-23,Android,India,3M,English,Japanese,Hobby,2025-06-01,20,Retained
user_66,2025-04-23,Android,India,3M,English,Japanese,Hobby,2025-06-17,36,Retained
user_67,2025-04-07,Android,US,3M,Hindi,Japanese,Career,2025-04-21,21,New
user_67,2025-04-07,Android,US,3M,Hindi,Japanese,Career,2025-05-06,47,Retained
user_67,2025-04-07,Android,US,3M,Hindi,Japanese,Career,2025-05-17,5,New
user_67,2025-04-07,Android,US,3M,Hindi,Japanese,Career,2025-04-23,56,New
user_67,2025-04-07,Android,US,3M,Hindi,Japanese,Career,2025-05-06,34,Retained
user_68,2025-05-31,iOS,India,Free Trial,English,French,Travel,2025-07-13,42,New
user_68,2025-05-31,iOS,India,Free Trial,English,French,Travel,2025-07-04,24,Retained
user_68,2025-05-31,iOS,India,Free Trial,English,French,Travel,2025-06-10,45,New
user_68,2025-05-31,iOS,India,Free Trial,English,French,Travel,2025-06-04,32,New
user_68,2025-05-31,iOS,India,Free Trial,English,French,Travel,2025-06-28,49,Retained
user_68,2025-05-31,iOS,India,Free Trial,English,French,Travel,2025-07-30,21,Retained
user_68,2025-05-31,iOS,India,Free Trial,English,French,Travel,2025-06-22,34,New
user_69,2025-04-22,Android,UK,12M,German,French,Education,2025-05-04,41,Retained
user_69,2025-04-22,Android,UK,12M,German,French,Education,2025-05-16,27,New
user_69,2025-04-22,Android,UK,12M,German,French,Education,2025-06-15,41,Retained
user_69,2025-04-22,Android,UK,12M,German,French,Education,2025-05-22,23,Retained
user_69,2025-04-22,Android,UK,12M,German,French,Education,2025-04-28,49,Retained
user_69,2025-04-22,Android,UK,12M,German,French,Education,2025-05-07,23,Retained
user_69,2025-04-22,Android,UK,12M,German,French,Education,2025-05-16,6,Retained
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-06-12,43,Retained
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-05-26,52,Retained
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-07-01,36,Retained
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-07-20,58,New
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-07-08,23,Retained
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-07-14,54,Retained
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-07-12,56,Retained
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-05-29,19,Retained
user_70,2025-05-26,Android,Germany,3M,English,Spanish,Career,2025-07-23,43,Retained
user_71,2025-03-15,Android,Germany,12M,German,German,Career,2025-03-29,54,New
user_71,2025-03-15,Android,Germany,12M,German,German,Career,2025-04-24,47,New
user_71,2025-03-15,Android,Germany,12M,German,German,Career,2025-03-27,48,Retained
user_71,2025-03-15,Android,Germany,12M,German,German,Career,2025-04-23,58,Retained
user_71,2025-03-15,Android,Germany,12M,German,German,Career,2025-03-31,13,Retained
user_71,2025-03-15,Android,Germany,12M,German,German,Career,2025-04-27,45,Retained
user_71,2025-03-15,Android,Germany,12M,German,German,Career,2025-05-02,11,Retained
user_71,2025-03-15,Android,Germany,12M,German,German,Career,2025-04-30,45,Retained
user_72,2025-04-10,Android,Brazil,3M,Spanish,Japanese,Education,2025-04-29,7,New
user_72,2025-04-10,Android,Brazil,3M,Spanish,Japanese,Education,2025-05-30,42,New
user_72,2025-04-10,Android,Brazil,3M,Spanish,Japanese,Education,2025-05-08,28,Retained
user_73,2025-02-24,iOS,Germany,6M,German,Spanish,Career,2025-03-01,31,Retained
user_73,2025-02-24,iOS,Germany,6M,German,Spanish,Career,2025-04-23,16,New
user_73,2025-02-24,iOS,Germany,6M,German,Spanish,Career,2025-03-14,17,Retained
user_73,2025-02-24,iOS,Germany,6M,German,Spanish,Career,2025-03-16,13,Retained
user_73,2025-02-24,iOS,Germany,6M,German,Spanish,Career,2025-04-12,55,Retained
user_74,2025-01-09,Android,Brazil,6M,German,German,Travel,2025-02-11,57,Retained
user_74,2025-01-09,Android,Brazil,6M,German,German,Travel,2025-02-10,35,Retained
user_74,2025-01-09,Android,Brazil,6M,German,German,Travel,2025-03-08,56,New
user_74,2025-01-09,Android,Brazil,6M,German,German,Travel,2025-01-26,23,Retained
user_74,2025-01-09,Android,Brazil,6M,German,German,Travel,2025-03-03,52,Retained
user_74,2025-01-09,Android,Brazil,6M,German,German,Travel,2025-01-19,60,New
user_74,2025-01-09,Android,Brazil,6M,German,German,Travel,2025-01-25,26,Retained
user_74,2025-01-09,Android,Brazil,6M,German,German,Travel,2025-03-08,56,Retained
user_75,2025-03-19,iOS,US,6M,Portuguese,Spanish,Travel,2025-04-17,19,Retained
user_75,2025-03-19,iOS,US,6M,Portuguese,Spanish,Travel,2025-03-23,60,Retained
user_75,2025-03-19,iOS,US,6M,Portuguese,Spanish,Travel,2025-03-28,48,New
user_75,2025-03-19,iOS,US,6M,Portuguese,Spanish,Travel,2025-05-06,51,Retained
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-07-03,39,Retained
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-06-30,12,Retained
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-06-14,34,New
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-06-02,28,Retained
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-05-15,48,Retained
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-06-29,52,New
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-06-04,48,New
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-05-10,21,Retained
user_76,2025-05-10,Android,UK,3M,Hindi,Japanese,Hobby,2025-05-26,42,Retained
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-05-09,44,Retained
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-04-27,40,Retained
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-05-17,25,Retained
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-04-10,44,Retained
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-03-24,19,New
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-04-30,46,Retained
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-04-01,9,New
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-04-17,45,Retained
user_77,2025-03-18,Android,Brazil,3M,Hindi,French,Career,2025-03-19,57,New
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-05-19,24,New
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-05-05,36,Retained
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-04-10,12,New
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-05-02,11,Retained
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-04-17,20,New
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-03-29,39,Retained
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-03-30,13,Retained
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-03-24,29,New
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-05-21,34,New
user_78,2025-03-22,Android,US,3M,Spanish,French,Hobby,2025-03-24,28,Retained
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-06-04,36,Retained
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-06-14,44,Retained
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-06-13,31,Retained
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-05-07,22,Retained
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-06-23,7,New
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-05-24,49,Retained
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-06-08,28,Retained
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-05-04,18,Retained
user_79,2025-04-28,iOS,Germany,12M,Spanish,German,Career,2025-06-20,33,Retained
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-03-01,27,Retained
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-01-15,8,Retained
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-02-23,30,Retained
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-01-23,22,Retained
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-01-06,17,Retained
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-02-12,12,New
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-01-23,59,New
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-02-03,57,Retained
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-02-26,34,Retained
user_80,2024-12-31,Android,Germany,12M,Hindi,Italian,Travel,2025-02-10,10,New
user_81,2025-04-13,iOS,US,12M,Portuguese,German,Travel,2025-05-24,26,New
user_81,2025-04-13,iOS,US,12M,Portuguese,German,Travel,2025-05-23,20,New
user_81,2025-04-13,iOS,US,12M,Portuguese,German,Travel,2025-05-21,13,New
user_81,2025-04-13,iOS,US,12M,Portuguese,German,Travel,2025-04-14,55,Retained
user_81,2025-04-13,iOS,US,12M,Portuguese,German,Travel,2025-04-16,41,Retained
user_81,2025-04-13,iOS,US,12M,Portuguese,German,Travel,2025-06-02,18,Retained
user_82,2024-12-23,Android,Germany,3M,Hindi,Italian,Travel,2025-02-14,42,Retained
user_82,2024-12-23,Android,Germany,3M,Hindi,Italian,Travel,2025-02-09,18,New
user_82,2024-12-23,Android,Germany,3M,Hindi,Italian,Travel,2025-01-27,57,New
user_82,2024-12-23,Android,Germany,3M,Hindi,Italian,Travel,2025-01-05,60,Retained
user_83,2024-12-28,iOS,US,6M,Portuguese,Spanish,Career,2025-01-18,5,Retained
user_83,2024-12-28,iOS,US,6M,Portuguese,Spanish,Career,2025-02-15,22,Retained
user_83,2024-12-28,iOS,US,6M,Portuguese,Spanish,Career,2025-01-06,59,New
user_83,2024-12-28,iOS,US,6M,Portuguese,Spanish,Career,2025-02-16,14,Retained
user_83,2024-12-28,iOS,US,6M,Portuguese,Spanish,Career,2025-02-23,13,Retained
user_83,2024-12-28,iOS,US,6M,Portuguese,Spanish,Career,2025-02-04,39,Retained
user_84,2025-01-06,Android,Brazil,12M,Spanish,Spanish,Travel,2025-02-26,5,Retained
user_84,2025-01-06,Android,Brazil,12M,Spanish,Spanish,Travel,2025-01-17,27,Retained
user_84,2025-01-06,Android,Brazil,12M,Spanish,Spanish,Travel,2025-01-13,55,Retained
user_84,2025-01-06,Android,Brazil,12M,Spanish,Spanish,Travel,2025-02-17,55,New
user_84,2025-01-06,Android,Brazil,12M,Spanish,Spanish,Travel,2025-03-02,20,New
user_84,2025-01-06,Android,Brazil,12M,Spanish,Spanish,Travel,2025-01-07,42,New
user_84,2025-01-06,Android,Brazil,12M,Spanish,Spanish,Travel,2025-01-14,25,Retained
user_85,2025-06-02,iOS,Brazil,3M,English,Japanese,Career,2025-06-13,13,Retained
user_85,2025-06-02,iOS,Brazil,3M,English,Japanese,Career,2025-06-18,52,Retained
user_85,2025-06-02,iOS,Brazil,3M,English,Japanese,Career,2025-06-05,31,New
user_86,2025-01-16,iOS,US,Free Trial,Spanish,Italian,Hobby,2025-03-04,54,Retained
user_86,2025-01-16,iOS,US,Free Trial,Spanish,Italian,Hobby,2025-01-20,28,Retained
user_86,2025-01-16,iOS,US,Free Trial,Spanish,Italian,Hobby,2025-02-15,37,Retained
user_86,2025-01-16,iOS,US,Free Trial,Spanish,Italian,Hobby,2025-02-13,42,Retained
user_87,2025-01-09,Android,Brazil,6M,Spanish,Japanese,Career,2025-02-06,44,Retained
user_87,2025-01-09,Android,Brazil,6M,Spanish,Japanese,Career,2025-02-10,7,Retained
user_87,2025-01-09,Android,Brazil,6M,Spanish,Japanese,Career,2025-01-23,51,New
user_87,2025-01-09,Android,Brazil,6M,Spanish,Japanese,Career,2025-03-10,55,Retained
user_88,2025-05-08,iOS,Brazil,6M,German,French,Hobby,2025-06-06,32,New
user_88,2025-05-08,iOS,Brazil,6M,German,French,Hobby,2025-06-18,48,New
user_88,2025-05-08,iOS,Brazil,6M,German,French,Hobby,2025-05-09,11,New
user_88,2025-05-08,iOS,Brazil,6M,German,French,Hobby,2025-05-11,36,Retained
user_88,2025-05-08,iOS,Brazil,6M,German,French,Hobby,2025-06-07,50,Retained
user_88,2025-05-08,iOS,Brazil,6M,German,French,Hobby,2025-07-01,33,Retained
user_88,2025-05-08,iOS,Brazil,6M,German,French,Hobby,2025-06-02,9,New
user_89,2025-02-04,Android,Brazil,12M,German,Italian,Career,2025-02-24,13,Retained
user_89,2025-02-04,Android,Brazil,12M,German,Italian,Career,2025-03-14,22,Retained
